archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page,expose,linked_tex_object,linked_audit_entry,generator_script_basename,generator_source_sha256,generator_timestamp,generator_tool_class,generator_candidate_count,bbox_coordinate_system,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_dpi,processing_profile,description,session_read_count,first_read_timestamp,last_read_timestamp,viewer_attachment_count,viewer_attachment_sha256,viewer_attachment_dimensions,viewer_source_lanczos_max_mean_absolute_error,viewer_source_lanczos_max_changed_fraction,viewer_attachment_correlation,replay_disposition,qa_disposition,parent_scan_sha256
images/targeted_ultradetail/z659b_A_deforme.png,z659b_A_deforme.png,33403,5FF8B91FC3A7DD057E085A1E59228BF5494D7FACE698F4608F2CB9F73E678F5E,10893,1481,L,,,2026-07-17T19:20:31.980978+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,659,660,646,XIII,sga6_fr_workpass.tex,1411,zoom659b.py,9B50D4A06F85091992406C2FC938BC0E3BB2DA564D97B979E08F2CD9F4A913F0,2026-07-17T19:20:17.227127+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.42,0.524,0.74,0.552,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-17T19:20:38.825Z,2026-07-17T19:20:38.825Z,1,5C3EAF99510F9890ED284FCDE150592831DB4386FC1B770DD4BA92ACA935E4FC,1993x271,0.024928578438,0.011662590284,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660_A_reorder.png,z660_A_reorder.png,43586,7CC1745303A3695902B9C2C79B86A96EF2C897318CCD5E8BFA4138CBDC3C5B59,18234,737,L,,,2026-07-17T19:39:17.905323+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660.py,1351E0E4155232B3336B0F9D85C153DCDAB52A8E7CDF8DB7D085389459D50549,2026-07-17T19:39:12.793440+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.07467416915935475,1.0,0.10066138985569802,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:39:28.393Z,2026-07-17T19:39:28.393Z,1,993EBEE1CC139D637976DBBCF25278AF22525E27BE8372AC0D89DDF07C522B6E,1979x80,0.120925972713,0.051269580596,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660_B_expo.png,z660_B_expo.png,29426,94F923CD22B85638809D364E7875A86119F3DB6D0FA00BA6C3272B83ADB47D20,8850,2067,L,,,2026-07-17T19:39:18.386043+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660.py,1351E0E4155232B3336B0F9D85C153DCDAB52A8E7CDF8DB7D085389459D50549,2026-07-17T19:39:12.793440+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.3139860900936637,0.4598059365762438,0.5739860900936637,0.498902764957341,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:39:41.227Z,2026-07-17T19:39:41.227Z,1,84B36E122AE3B78B5EC0BDCF1E36CA866EFE3E9FB3F7CEBB3BD422E3F12D6BE1,1999x467,0.02727380821,0.010046779278,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660_C_itemi.png,z660_C_itemi.png,38405,C741DFCA0356CADE41DD92CDF4EF27E3989B8926BD781529A1AB56FB2A26B272,19449,836,L,,,2026-07-17T19:39:18.824040+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660.py,1351E0E4155232B3336B0F9D85C153DCDAB52A8E7CDF8DB7D085389459D50549,2026-07-17T19:39:12.793440+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.7167384287811487,1.0,0.7443657223819949,3200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:42:25.136Z,2026-07-17T19:42:25.136Z,1,CF8D22AC189F237EF911E06841DA94670F222260C33AE74624D4C54144A0D22E,1977x85,0.165812728733,0.056954982296,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660_D_immouv.png,z660_D_immouv.png,27522,1E258AE694CC1C73835C8F9082343EA8DC31C9544A4863A1754BF3C25CDA8829,13068,1126,L,,,2026-07-17T19:39:19.212702+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660.py,1351E0E4155232B3336B0F9D85C153DCDAB52A8E7CDF8DB7D085389459D50549,2026-07-17T19:39:12.793440+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.129524674779628,0.7532232034908231,0.5595246747796281,0.7770462058422394,5000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:43:12.791Z,2026-07-17T19:43:12.791Z,1,BCE7FBBADDFA645C800CFDA61239BA1CE389F7074675C53C31C545AB8B2241CE,1996x172,0.028178449923,0.012743510276,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660_E_itemii.png,z660_E_itemii.png,43520,2386AC5204B2BCC01041A550C5A8DDAE6353643527D3A006C3BAE948D523FB4D,18234,876,L,,,2026-07-17T19:39:19.643886+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660.py,1351E0E4155232B3336B0F9D85C153DCDAB52A8E7CDF8DB7D085389459D50549,2026-07-17T19:39:12.793440+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.7745805575179131,1.0,0.8054734594954127,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:43:27.561Z,2026-07-17T19:43:27.561Z,1,9F4C764EE1BBC4F7DB0F32946F0017E50A69480A48FEA837F82330BCAAB9F5EF,1998x96,0.130453370037,0.049127252252,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660b_exp1.png,z660b_exp1.png,25666,CA9C1F00924C5E1BE9A5C4C9FBE1BD87F7F6F1C37C7BA3F9AE20C76845FA3217,4086,3716,L,,,2026-07-17T19:41:03.155958+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660b.py,A49C05C8428BC483E9A9E5E15F373CF8EFBCA32861598DF258B656850442FA67,2026-07-17T19:40:57.523951+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.435,0.437,0.505,0.478,9600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"exponent1 (just right of first L), box tiny",1,2026-07-17T19:41:12.097Z,2026-07-17T19:41:12.097Z,1,5A8E8A2B98FB57DC35FA366A3DB46501D2317DDE2DE6C83866A0A4A2001953F1,1999x1818,0.001417100189,0.000589678778,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660c_calib.png,z660c_calib.png,62864,91C722AF3C7572A7460DD381857209F89F0F36F4D9894A62C92861FDC572A2C5,9920,4109,L,,,2026-07-17T19:41:50.105203+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,zoom660c.py,0627FCA5FABEE63FB3A2AC97808801C6D0971670EA72FCE356C7FC4EB37E39AB,2026-07-17T19:41:43.612908+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.36,0.448,0.6,0.512,6800,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"type(p) at (0.388,0.455) ; sur(r) at (0.499,0.455) ; exponents below ~0.482",1,2026-07-17T19:41:57.536Z,2026-07-17T19:41:57.536Z,1,E26A5A8ABC8CCAA5D2A56D2A2E0897AD598570B9345A8E7F86368088D89C0521,1998x828,0.015465949041,0.00638259032,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z660flag.png,z660flag.png,48168,ED4C48972077B7C641225E960C4B4648FA7561D6A0AE1856ABE780CADCA7BBDB,12642,2870,L,,,2026-07-28T02:37:13.798517+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,660,661,647,XIII,sga6_fr_workpass.tex,1412,z660flag.py,33616D03D49B1CDCDBCC7571BD4DBA61569ECD0CE1A18A092A9E9B91C3EA9F5F,2026-07-28T02:37:05.697Z,Write,1,fraction_of_parent_page,0.36,0.47,0.62,0.508,8000,grayscale;autocontrast_cutoff_2;contrast_2.8;sharpness_1.9,"FLAG L15134 : ""L^{⊗r} et L^{⊗q}"" -- is the first exponent r or p?",1,2026-07-28T02:37:17.351Z,2026-07-28T02:37:17.351Z,1,2AFD0F06DF78E753A2965779CE43F752AA2C39AD75CB6D11054755F3E513FC5E,1999x454,0.016183201733,0.006131920586,PASS,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z661_A_cad.png,z661_A_cad.png,55717,0753A85E5C03A44059B53A139A267A7B5ADE8C5313E371656EB61B49F6BA4081,18234,888,L,,,2026-07-17T19:56:08.538868+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,661,662,648,XIII,sga6_fr_workpass.tex,1413,zoom661.py,6396AFB57D8A2F58157B345162F010618F3F27633F2040E198E09F02BAA1315B,2026-07-17T19:56:00.469789+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.10483793961973911,1.0,0.13617136231443597,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:56:17.826Z,2026-07-17T19:56:17.826Z,1,93ED9BD62FBE4C241F15F0C5C3F9191A41386DA4EF5C232664E83D91C5628FAC,1991x97,0.090914268849,0.043339357003,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z661_B_etun.png,z661_B_etun.png,41734,72805006E126C5071C0D4892EF8ECCF1060B5C882D974E832BC92E2CE712C174,18234,818,L,,,2026-07-17T19:56:09.010950+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,661,662,648,XIII,sga6_fr_workpass.tex,1413,zoom661.py,6396AFB57D8A2F58157B345162F010618F3F27633F2040E198E09F02BAA1315B,2026-07-17T19:56:00.469789+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.42644363866539564,1.0,0.4553067803450983,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:56:30.310Z,2026-07-17T19:56:30.310Z,1,730FB838C8D18E597B93BE0575F18470D60424DB7E9FE52BA98EC6AE136C9934,1984x89,0.108383925335,0.040832276187,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z661_C_ptc.png,z661_C_ptc.png,52267,F86E30D47FE4A2D1BF1F0EA4BA8DDDE7F695C204A0BE49B7AFD646C140C7BAAC,18234,791,L,,,2026-07-17T19:56:09.465867+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,661,662,648,XIII,sga6_fr_workpass.tex,1413,zoom661.py,6396AFB57D8A2F58157B345162F010618F3F27633F2040E198E09F02BAA1315B,2026-07-17T19:56:00.469789+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.6491836628387672,1.0,0.677089200962121,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:56:43.761Z,2026-07-17T19:56:43.761Z,1,84E07C429DD6632B990BA445BB32557F26438646A7299213C2C3D6D03C0D5C03,1982x86,0.112541947293,0.048963931195,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z661b_etun.png,z661b_etun.png,30446,976AD6A072E0C3576DE0F016C0D51D916E81DFD974E8257CAB668C9501ED8CFC,11648,857,L,,,2026-07-17T19:57:09.202247+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,661,662,648,XIII,sga6_fr_workpass.tex,1413,zoom661b.py,597608749CC64207C079DCC602CD47DC09B88C823DCB3507B2830611289B86E5,2026-07-17T19:57:03.750377+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.4575314242153668,0.5989025834426659,0.48587896429910243,3200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T19:57:13.173Z,2026-07-17T19:57:13.173Z,1,372E60E5BC977DE2B673AD1F27A37E264432C6EB737F55FFB19003F2B0B7B357,1997x147,0.060274084596,0.02483998106,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662_A_etabli.png,z662_A_etabli.png,15901,E74CC997BD65D977C2B7D1CE49B5E3AD7C0D185C6C0A23E44EAE0987E04F476A,5787,1598,L,,,2026-07-17T20:08:24.979901+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662.py,17A4215CBB8E1777355B41ECA36AE7EEB58745E184FC29B4B92F2769A8295AC6,2026-07-17T20:08:12.219029+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.6221888634970927,0.24693554324434377,0.7621888634970927,0.2718236297669797,6800,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T20:08:33.273Z,2026-07-17T20:08:33.273Z,1,A50FF9FCBA053352A95F045505EE7904ECC95421A7548B5FDA7C169E58139522,1999x552,0.006888407972,0.002981563245,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662_B_clair.png,z662_B_clair.png,17841,7BC9F6E037BB867BD6AA332A76B8C30B691DEEA1CA3CACD68D3CA612CB3F764C,6808,1392,L,,,2026-07-17T20:08:25.254689+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662.py,17A4215CBB8E1777355B41ECA36AE7EEB58745E184FC29B4B92F2769A8295AC6,2026-07-17T20:08:12.219029+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.6687568320215866,0.30236328672352386,0.8687568320215865,0.3286785848680586,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T20:08:44.948Z,2026-07-17T20:08:44.948Z,1,5B7074AD691DF6BD39B3F58382C4DDAA24DB83C15295B534D24C1024693EB376,1995x408,0.007780480613,0.004012482186,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662_C_induitesoit.png,z662_C_induitesoit.png,25715,E1702B95E1A8887E695616C6498A4D37090D3AFF21446D02B049B22EC2F4EBEB,9726,1272,L,,,2026-07-17T20:08:25.617031+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662.py,17A4215CBB8E1777355B41ECA36AE7EEB58745E184FC29B4B92F2769A8295AC6,2026-07-17T20:08:12.219029+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.12710553398194344,0.47542045841750813,0.4471055339819434,0.5023672584993434,5000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T20:08:55.924Z,2026-07-17T20:08:55.924Z,1,1B3385441A639AF7001F17C0EF8D2338A8AB54D190A4404F5868274D4F0A03C0,1996x261,0.028355561698,0.0121123473,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662_D_paren.png,z662_D_paren.png,51045,7D1D324C1238A93FF8A5BFF06D66A8236F3574D1CD530CEF63F3424DC306098F,18234,839,L,,,2026-07-17T20:08:26.077806+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662.py,17A4215CBB8E1777355B41ECA36AE7EEB58745E184FC29B4B92F2769A8295AC6,2026-07-17T20:08:12.219029+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.4992420755330742,1.0,0.5288146296856114,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T20:09:05.918Z,2026-07-17T20:09:05.918Z,1,43C5A14CF19A3B96DC5B7BC91C0857501AFBAB5626BC161E0B6B7CE2967D6250,1999x92,0.110446527612,0.048295887074,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662c_chiL.png,z662c_chiL.png,61360,46E0A7E2A53EB75E9E3810E1323CA3B770EE56B3CA97A0D2055AB1990DECF80C,16411,2153,L,,,2026-07-17T20:10:36.017608+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662c.py,036002F90CBE90C3BD2BB3746CA6C2784F0D085B90B7029B21A619BCA3F4FDFC,2026-07-17T20:10:25.280750+00:00,retained_local_generator_script,3,fraction_of_parent_page,0.55,0.688,1.0,0.726,6000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,chi(L_t^{m}(n)) at end of line y~0.712 (right) ; chi(O_{X_t}(n)) start of line y~0.737 (left),1,2026-07-17T20:10:45.062Z,2026-07-17T20:10:45.062Z,1,B373B297AC9E467E0004699D8139432AEF6B426DF4D0BE049CC72F132146235D,1997x262,0.035071691507,0.015894070113,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662c_chiO.png,z662c_chiO.png,59247,726BE514E82FAEDCEA51DF1F0E94A308D70FD625ECDF07571E96D1FEA9FC386B,14587,2266,L,,,2026-07-17T20:10:37.010501+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662c.py,036002F90CBE90C3BD2BB3746CA6C2784F0D085B90B7029B21A619BCA3F4FDFC,2026-07-17T20:10:25.280750+00:00,retained_local_generator_script,3,fraction_of_parent_page,0.02,0.716,0.42,0.756,6000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-17T20:11:01.193Z,2026-07-17T20:11:01.193Z,1,D157CB4F1D5CE516FFA4CB62543133451C86B63AF278E2F08C2F7512D102E6ED,1996x310,0.043861917383,0.019036460017,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662d_chiO2.png,z662d_chiO2.png,66694,617CC26250F74E6A56537EBEC9A898780A873934C42B70B132E1177C9230AAE6,11914,3437,L,,,2026-07-17T20:11:46.694215+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,zoom662d.py,4C7568C26A1822D5FCA04EBF8A14CDCFC3284E32EB8B1802C1A0D123AA60E582,2026-07-17T20:11:39.487794+00:00,retained_local_generator_script,3,fraction_of_parent_page,0.02,0.73,0.3,0.782,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,chi(O_{?}(n)) full incl. subscript below baseline,1,2026-07-17T20:11:53.936Z,2026-07-17T20:11:53.936Z,1,F40ECE17D25185AFD9B16A6FD2025D2072F68C2C7CCE566E49795CD1DF97AE8D,1997x576,0.017647999777,0.008209362655,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z662flag.png,z662flag.png,57674,7A93C538A7B31CCDB9B305D94C3F45442A62ABE14600269EF29E919DCC04CAD2,15560,2870,L,,,2026-07-28T02:51:20.516156+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,662,663,649,XIII,sga6_fr_workpass.tex,1414,z662flag.py,4E45A41C26F72BBDFF5CFF9245CED944DF7A24A94416A1CCC561D946B2C4E430,2026-07-28T02:51:11.105Z,Write,1,fraction_of_parent_page,0.5,0.245,0.82,0.283,8000,grayscale;autocontrast_cutoff_2;contrast_2.8;sharpness_1.9,"FLAG L15158 : ""on a donc etabli(t) (a)"" -- final letter t or i?",1,2026-07-28T02:51:24.380Z,2026-07-28T02:51:24.380Z,1,11804C7D4C00B39DA78BB9BB9947B0E1CCE6C4788FA3979B5618BBFF7DA12B59,1995x368,0.01433747412,0.006156696088,PASS,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z663_A_rem_ferm.png,z663_A_rem_ferm.png,41125,5FF6CE64EFB2FFBECDB612E661A6E61D4E56BDE32D04F9B9A89003E249CDD1C5,18234,827,L,,,2026-07-17T20:27:23.765584+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,663,664,650,XIII,sga6_fr_workpass.tex,1415,zoom663.py,1D2BEB2AEDBDEB96A6C9C8ADDBC3DBC912BAF51AE7FDA62879A43CA109093C6D,2026-07-17T20:27:10.885671+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.17802480716356614,1.0,0.2071944948729928,3000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T20:28:01.976Z,2026-07-17T20:28:01.976Z,1,6FFD88B51F3020E3D370E0F2758779929828B038572B156AD5CE98908C20868A,1984x90,0.124137544803,0.047071012545,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z663_B_rem_repr.png,z663_B_rem_repr.png,24606,A7A891B24E5A6802A2909A73CB91B2E7130E30B5081F0708F221058DB90CDE80,9841,1237,L,,,2026-07-17T20:27:24.125695+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,663,664,650,XIII,sga6_fr_workpass.tex,1415,zoom663.py,1D2BEB2AEDBDEB96A6C9C8ADDBC3DBC912BAF51AE7FDA62879A43CA109093C6D,2026-07-17T20:27:10.885671+00:00,retained_local_generator_script_runtime_replay,1,fraction_of_parent_page,0.0,0.202294499668869,0.3854876155889868,0.23346899160685744,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,runtime-replayed retained generator with search-derived crop coordinates,1,2026-07-17T20:28:13.162Z,2026-07-17T20:28:13.162Z,1,9A1C1DC31B229F30BC07B430C832A0138523A0741F9916D053598E3A04E1843D,1989x250,0.033371543489,0.013447963801,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
